Name,Description,Time
aggron-mega.json,Success,16-09-2021 12:46:19
meditite.json,Success,16-09-2021 12:46:21
medicham.json,Success,16-09-2021 12:46:25
medicham-mega.json,Success,16-09-2021 12:46:25
electrike.json,Success,16-09-2021 12:46:26
manectric.json,Success,16-09-2021 12:46:30
manectric-mega.json,Success,16-09-2021 12:46:30
plusle.json,Success,16-09-2021 12:46:31
minun.json,Success,16-09-2021 12:46:34
volbeat.json,Success,16-09-2021 12:46:36
illumise.json,Success,16-09-2021 12:46:38
roselia.json,Success,16-09-2021 12:46:40
gulpin.json,Success,16-09-2021 12:46:42
swalot.json,Success,16-09-2021 12:46:45
carvanha.json,Success,16-09-2021 12:46:48
sharpedo.json,Success,16-09-2021 12:46:51
sharpedo-mega.json,Success,16-09-2021 12:46:51
wailmer.json,Success,16-09-2021 12:46:52
wailord.json,Success,16-09-2021 12:46:54
numel.json,Success,16-09-2021 12:46:57
camerupt.json,Success,16-09-2021 12:47:00
camerupt-mega.json,Success,16-09-2021 12:47:00
torkoal.json,Success,16-09-2021 12:47:02
spoink.json,Success,16-09-2021 12:47:04
grumpig.json,Success,16-09-2021 12:47:07
spinda.json,Success,16-09-2021 12:47:09
trapinch.json,Success,16-09-2021 12:47:10
vibrava.json,Success,16-09-2021 12:47:12
flygon.json,Success,16-09-2021 12:47:15
cacnea.json,Success,16-09-2021 12:47:17
cacturne.json,Success,16-09-2021 12:47:19
swablu.json,Success,16-09-2021 12:47:20
altaria.json,Success,16-09-2021 12:47:25
altaria-mega.json,Success,16-09-2021 12:47:25
zangoose.json,Success,16-09-2021 12:47:27
seviper.json,Success,16-09-2021 12:47:28
lunatone.json,Success,16-09-2021 12:47:31
solrock.json,Success,16-09-2021 12:47:33
barboach.json,Success,16-09-2021 12:47:36
whiscash.json,Success,16-09-2021 12:47:38
corphish.json,Success,16-09-2021 12:47:39
crawdaunt.json,Success,16-09-2021 12:47:42
baltoy.json,Success,16-09-2021 12:47:44
claydol.json,Success,16-09-2021 12:47:46
lileep.json,Success,16-09-2021 12:47:49
cradily.json,Success,16-09-2021 12:47:50
anorith.json,Success,16-09-2021 12:47:52
armaldo.json,Success,16-09-2021 12:47:54
feebas.json,Success,16-09-2021 12:47:55
milotic.json,Success,16-09-2021 12:47:57
castform.json,Success,16-09-2021 12:48:03
castform-sunny.json,Success,16-09-2021 12:48:03
castform-rainy.json,Success,16-09-2021 12:48:03
castform-snowy.json,Success,16-09-2021 12:48:03
kecleon.json,Success,16-09-2021 12:48:04
shuppet.json,Success,16-09-2021 12:48:07
banette.json,Success,16-09-2021 12:48:10
banette-mega.json,Success,16-09-2021 12:48:10
duskull.json,Success,16-09-2021 12:48:13
dusclops.json,Success,16-09-2021 12:48:15
tropius.json,Success,16-09-2021 12:48:16
chimecho.json,Success,16-09-2021 12:48:19
absol.json,Success,16-09-2021 12:48:22
absol-mega.json,Success,16-09-2021 12:48:22
wynaut.json,Success,16-09-2021 12:48:25
snorunt.json,Success,16-09-2021 12:48:27
glalie.json,Success,16-09-2021 12:48:29
glalie-mega.json,Success,16-09-2021 12:48:29
spheal.json,Success,16-09-2021 12:48:31
sealeo.json,Success,16-09-2021 12:48:32
walrein.json,Success,16-09-2021 12:48:33
clamperl.json,Success,16-09-2021 12:48:35
huntail.json,Success,16-09-2021 12:48:37
gorebyss.json,Success,16-09-2021 12:48:39
relicanth.json,Success,16-09-2021 12:48:40
luvdisc.json,Success,16-09-2021 12:48:41
bagon.json,Success,16-09-2021 12:48:43
shelgon.json,Success,16-09-2021 12:48:44
salamence.json,Success,16-09-2021 12:48:49
salamence-mega.json,Success,16-09-2021 12:48:49
beldum.json,Success,16-09-2021 12:48:53
metang.json,Success,16-09-2021 12:48:54
metagross.json,Success,16-09-2021 12:48:57
metagross-mega.json,Success,16-09-2021 12:48:57
regirock.json,Success,16-09-2021 12:48:59
regice.json,Success,16-09-2021 12:49:02
registeel.json,Success,16-09-2021 12:49:03
latias.json,Success,16-09-2021 12:49:06
latias-mega.json,Success,16-09-2021 12:49:06
latios.json,Success,16-09-2021 12:49:08
latios-mega.json,Success,16-09-2021 12:49:08
kyogre.json,Success,16-09-2021 12:49:10
kyogre-primal.json,Success,16-09-2021 12:49:10
groudon.json,Success,16-09-2021 12:49:15
groudon-primal.json,Success,16-09-2021 12:49:15
rayquaza.json,Success,16-09-2021 12:49:18
rayquaza-mega.json,Success,16-09-2021 12:49:18
jirachi.json,Success,16-09-2021 12:49:20
deoxys-normal.json,Success,16-09-2021 12:49:26
deoxys-attack.json,Success,16-09-2021 12:49:26
deoxys-defense.json,Success,16-09-2021 12:49:26
deoxys-speed.json,Success,16-09-2021 12:49:26
turtwig.json,Success,16-09-2021 12:49:28
grotle.json,Success,16-09-2021 12:49:30
torterra.json,Success,16-09-2021 12:49:31
chimchar.json,Success,16-09-2021 12:49:33
monferno.json,Success,16-09-2021 12:49:34
infernape.json,Success,16-09-2021 12:49:36
piplup.json,Success,16-09-2021 12:49:37
prinplup.json,Success,16-09-2021 12:49:39
empoleon.json,Success,16-09-2021 12:49:40
starly.json,Success,16-09-2021 12:49:43
staravia.json,Success,16-09-2021 12:49:45
staraptor.json,Success,16-09-2021 12:49:47
bidoof.json,Success,16-09-2021 12:49:49
bibarel.json,Success,16-09-2021 12:49:52
kricketot.json,Success,16-09-2021 12:49:54
kricketune.json,Success,16-09-2021 12:49:56
shinx.json,Success,16-09-2021 12:49:57
luxio.json,Success,16-09-2021 12:49:59
luxray.json,Success,16-09-2021 12:50:01
budew.json,Success,16-09-2021 12:50:03
roserade.json,Success,16-09-2021 12:50:04
cranidos.json,Success,16-09-2021 12:50:07
rampardos.json,Success,16-09-2021 12:50:09
shieldon.json,Success,16-09-2021 12:50:10
bastiodon.json,Success,16-09-2021 12:50:13
burmy.json,Success,16-09-2021 12:50:15
wormadam-plant.json,Success,16-09-2021 12:50:19
wormadam-sandy.json,Success,16-09-2021 12:50:19
wormadam-trash.json,Success,16-09-2021 12:50:19
mothim.json,Success,16-09-2021 12:50:21
combee.json,Success,16-09-2021 12:50:24
vespiquen.json,Success,16-09-2021 12:50:26
pachirisu.json,Success,16-09-2021 12:50:27
buizel.json,Success,16-09-2021 12:50:30
floatzel.json,Success,16-09-2021 12:50:31
cherubi.json,Success,16-09-2021 12:50:33
cherrim.json,Success,16-09-2021 12:50:35
shellos.json,Success,16-09-2021 12:50:38
gastrodon.json,Success,16-09-2021 12:50:40
ambipom.json,Success,16-09-2021 12:50:42
drifloon.json,Success,16-09-2021 12:50:44
drifblim.json,Success,16-09-2021 12:50:46
buneary.json,Success,16-09-2021 12:50:47
lopunny.json,Success,16-09-2021 12:50:50
lopunny-mega.json,Success,16-09-2021 12:50:50
mismagius.json,Success,16-09-2021 12:50:52
honchkrow.json,Success,16-09-2021 12:50:54
glameow.json,Success,16-09-2021 12:50:55
purugly.json,Success,16-09-2021 12:50:57
chingling.json,Success,16-09-2021 12:50:59
stunky.json,Success,16-09-2021 12:51:01
skuntank.json,Success,16-09-2021 12:51:03
bronzor.json,Success,16-09-2021 12:51:04
bronzong.json,Success,16-09-2021 12:51:06
bonsly.json,Success,16-09-2021 12:51:09
mime-jr.json,Success,16-09-2021 12:51:12
happiny.json,Success,16-09-2021 12:51:13
chatot.json,Success,16-09-2021 12:51:15
spiritomb.json,Success,16-09-2021 12:51:16
gible.json,Success,16-09-2021 12:51:18
gabite.json,Success,16-09-2021 12:51:21
garchomp.json,Success,16-09-2021 12:51:22
garchomp-mega.json,Success,16-09-2021 12:51:22
munchlax.json,Success,16-09-2021 12:51:24
riolu.json,Success,16-09-2021 12:51:25
lucario.json,Success,16-09-2021 12:51:27
lucario-mega.json,Success,16-09-2021 12:51:27
hippopotas.json,Success,16-09-2021 12:51:28
hippowdon.json,Success,16-09-2021 12:51:30
skorupi.json,Success,16-09-2021 12:51:31
drapion.json,Success,16-09-2021 12:51:33
croagunk.json,Success,16-09-2021 12:51:35
toxicroak.json,Success,16-09-2021 12:51:36
carnivine.json,Success,16-09-2021 12:51:39
finneon.json,Success,16-09-2021 12:51:43
lumineon.json,Success,16-09-2021 12:51:46
mantyke.json,Success,16-09-2021 12:51:49
snover.json,Success,16-09-2021 12:51:51
abomasnow.json,Success,16-09-2021 12:51:51
abomasnow-mega.json,Success,16-09-2021 12:51:51
weavile.json,Success,16-09-2021 12:51:53
magnezone.json,Success,16-09-2021 12:51:55
lickilicky.json,Success,16-09-2021 12:51:58
rhyperior.json,Success,16-09-2021 12:52:00
tangrowth.json,Success,16-09-2021 12:52:02
electivire.json,Success,16-09-2021 12:52:05
magmortar.json,Success,16-09-2021 12:52:07
togekiss.json,Success,16-09-2021 12:52:08
yanmega.json,Success,16-09-2021 12:52:10
leafeon.json,Success,16-09-2021 12:52:12
glaceon.json,Success,16-09-2021 12:52:13
gliscor.json,Success,16-09-2021 12:52:15
mamoswine.json,Success,16-09-2021 12:52:16
porygon-z.json,Success,16-09-2021 12:52:19
gallade.json,Success,16-09-2021 12:52:21
gallade-mega.json,Success,16-09-2021 12:52:21
probopass.json,Success,16-09-2021 12:52:23
dusknoir.json,Success,16-09-2021 12:52:25
froslass.json,Success,16-09-2021 12:52:26
rotom.json,Success,16-09-2021 12:52:37
rotom-heat.json,Success,16-09-2021 12:52:37
rotom-wash.json,Success,16-09-2021 12:52:37
rotom-frost.json,Success,16-09-2021 12:52:37
rotom-fan.json,Success,16-09-2021 12:52:37
rotom-mow.json,Success,16-09-2021 12:52:37
uxie.json,Success,16-09-2021 12:52:38
mesprit.json,Success,16-09-2021 12:52:40
azelf.json,Success,16-09-2021 12:52:41
dialga.json,Success,16-09-2021 12:52:44
palkia.json,Success,16-09-2021 12:52:45
heatran.json,Success,16-09-2021 12:52:47
regigigas.json,Success,16-09-2021 12:52:49
giratina-altered.json,Success,16-09-2021 12:52:51
giratina-origin.json,Success,16-09-2021 12:52:51
cresselia.json,Success,16-09-2021 12:52:54
phione.json,Success,16-09-2021 12:52:57
manaphy.json,Success,16-09-2021 12:53:00
darkrai.json,Success,16-09-2021 12:53:02
shaymin-land.json,Success,16-09-2021 12:53:06
shaymin-sky.json,Success,16-09-2021 12:53:06
arceus.json,Success,16-09-2021 12:53:07
victini.json,Success,16-09-2021 12:53:09
snivy.json,Success,16-09-2021 12:53:10
servine.json,Success,16-09-2021 12:53:12
serperior.json,Success,16-09-2021 12:53:14
tepig.json,Success,16-09-2021 12:53:16
pignite.json,Success,16-09-2021 12:53:17
emboar.json,Success,16-09-2021 12:53:18
oshawott.json,Success,16-09-2021 12:53:19
dewott.json,Success,16-09-2021 12:53:20
samurott.json,Success,16-09-2021 12:53:22
patrat.json,Success,16-09-2021 12:53:23
watchog.json,Success,16-09-2021 12:53:25
lillipup.json,Success,16-09-2021 12:53:27
herdier.json,Success,16-09-2021 12:53:30
stoutland.json,Success,16-09-2021 12:53:32
purrloin.json,Success,16-09-2021 12:53:33
liepard.json,Success,16-09-2021 12:53:34
pansage.json,Success,16-09-2021 12:53:40
simisage.json,Success,16-09-2021 12:53:41
pansear.json,Success,16-09-2021 12:53:42
simisear.json,Success,16-09-2021 12:53:45
panpour.json,Success,16-09-2021 12:53:46
simipour.json,Success,16-09-2021 12:53:48
munna.json,Success,16-09-2021 12:53:50
musharna.json,Success,16-09-2021 12:53:52
pidove.json,Success,16-09-2021 12:53:54
tranquill.json,Success,16-09-2021 12:53:56
unfezant.json,Success,16-09-2021 12:53:57
blitzle.json,Success,16-09-2021 12:53:59
zebstrika.json,Success,16-09-2021 12:54:01
roggenrola.json,Success,16-09-2021 12:54:03
boldore.json,Success,16-09-2021 12:54:05
gigalith.json,Success,16-09-2021 12:54:07
woobat.json,Success,16-09-2021 12:54:09
swoobat.json,Success,16-09-2021 12:54:11
drilbur.json,Success,16-09-2021 12:54:13
excadrill.json,Success,16-09-2021 12:54:14
audino.json,Success,16-09-2021 12:54:16
audino-mega.json,Success,16-09-2021 12:54:16
timburr.json,Success,16-09-2021 12:54:18
gurdurr.json,Success,16-09-2021 12:54:19
conkeldurr.json,Success,16-09-2021 12:54:21
tympole.json,Success,16-09-2021 12:54:23
palpitoad.json,Success,16-09-2021 12:54:25
seismitoad.json,Success,16-09-2021 12:54:27
throh.json,Success,16-09-2021 12:54:28
sawk.json,Success,16-09-2021 12:54:33
sewaddle.json,Success,16-09-2021 12:54:35
swadloon.json,Success,16-09-2021 12:54:36
leavanny.json,Success,16-09-2021 12:54:37
venipede.json,Success,16-09-2021 12:54:39
whirlipede.json,Success,16-09-2021 12:54:40
scolipede.json,Success,16-09-2021 12:54:42
cottonee.json,Success,16-09-2021 12:54:44
whimsicott.json,Success,16-09-2021 12:54:47
petilil.json,Success,16-09-2021 12:54:49
lilligant.json,Success,16-09-2021 12:54:50
basculin-red-striped.json,Success,16-09-2021 12:54:57
basculin-blue-striped.json,Success,16-09-2021 12:54:57
sandile.json,Success,16-09-2021 12:54:59
krokorok.json,Success,16-09-2021 12:55:00
krookodile.json,Success,16-09-2021 12:55:01
darumaka.json,Success,16-09-2021 12:55:03
darumaka-galarian.json,Success,16-09-2021 12:55:03
darmanitan-standard.json,Success,16-09-2021 12:55:09
darmanitan-zen.json,Success,16-09-2021 12:55:09
darmanitan-galarian-standard.json,Success,16-09-2021 12:55:09
darmanitan-galarian-zen.json,Success,16-09-2021 12:55:09
maractus.json,Success,16-09-2021 12:55:13
dwebble.json,Success,16-09-2021 12:55:15
crustle.json,Success,16-09-2021 12:55:16
scraggy.json,Success,16-09-2021 12:55:17
scrafty.json,Success,16-09-2021 12:55:19
sigilyph.json,Success,16-09-2021 12:55:21
yamask.json,Success,16-09-2021 12:55:24
yamask-galarian.json,Success,16-09-2021 12:55:24
cofagrigus.json,Success,16-09-2021 12:55:26
tirtouga.json,Success,16-09-2021 12:55:28
carracosta.json,Success,16-09-2021 12:55:30
archen.json,Success,16-09-2021 12:55:31
archeops.json,Success,16-09-2021 12:55:32
trubbish.json,Success,16-09-2021 12:55:33
garbodor.json,Success,16-09-2021 12:55:35
zorua.json,Success,16-09-2021 12:55:36
zoroark.json,Success,16-09-2021 12:55:38
minccino.json,Success,16-09-2021 12:55:40
cinccino.json,Success,16-09-2021 12:55:42
gothita.json,Success,16-09-2021 12:55:42
gothorita.json,Success,16-09-2021 12:55:44
gothitelle.json,Success,16-09-2021 12:55:45
solosis.json,Success,16-09-2021 12:55:47
duosion.json,Success,16-09-2021 12:55:50
reuniclus.json,Success,16-09-2021 12:55:52
ducklett.json,Success,16-09-2021 12:55:53
swanna.json,Success,16-09-2021 12:55:55
vanillite.json,Success,16-09-2021 12:55:56
vanillish.json,Success,16-09-2021 12:55:58
vanilluxe.json,Success,16-09-2021 12:55:59
deerling.json,Success,16-09-2021 12:56:00
sawsbuck.json,Success,16-09-2021 12:56:02
emolga.json,Success,16-09-2021 12:56:04
karrablast.json,Success,16-09-2021 12:56:06
escavalier.json,Success,16-09-2021 12:56:07
foongus.json,Success,16-09-2021 12:56:08
amoonguss.json,Success,16-09-2021 12:56:10
frillish.json,Success,16-09-2021 12:56:11
jellicent.json,Success,16-09-2021 12:56:13
alomomola.json,Success,16-09-2021 12:56:14
joltik.json,Success,16-09-2021 12:56:16
galvantula.json,Success,16-09-2021 12:56:17
ferroseed.json,Success,16-09-2021 12:56:18
ferrothorn.json,Success,16-09-2021 12:56:22
klink.json,Success,16-09-2021 12:56:24
klang.json,Success,16-09-2021 12:56:27
klinklang.json,Success,16-09-2021 12:56:29
tynamo.json,Success,16-09-2021 12:56:31
eelektrik.json,Success,16-09-2021 12:56:32
eelektross.json,Success,16-09-2021 12:56:35
elgyem.json,Success,16-09-2021 12:56:37
beheeyem.json,Success,16-09-2021 12:56:39
litwick.json,Success,16-09-2021 12:56:40
lampent.json,Success,16-09-2021 12:56:42
chandelure.json,Success,16-09-2021 12:56:44
axew.json,Success,16-09-2021 12:56:45
fraxure.json,Success,16-09-2021 12:56:46
haxorus.json,Success,16-09-2021 12:56:47
cubchoo.json,Success,16-09-2021 12:56:48
beartic.json,Success,16-09-2021 12:56:50
cryogonal.json,Success,16-09-2021 12:56:51
shelmet.json,Success,16-09-2021 12:56:53
accelgor.json,Success,16-09-2021 12:56:55
stunfisk.json,Success,16-09-2021 12:56:58
stunfisk-galarian.json,Success,16-09-2021 12:56:58
mienfoo.json,Success,16-09-2021 12:56:59
mienshao.json,Success,16-09-2021 12:57:01
druddigon.json,Success,16-09-2021 12:57:02
golett.json,Success,16-09-2021 12:57:04
golurk.json,Success,16-09-2021 12:57:07
pawniard.json,Success,16-09-2021 12:57:08
bisharp.json,Success,16-09-2021 12:57:10
bouffalant.json,Success,16-09-2021 12:57:12
rufflet.json,Success,16-09-2021 12:57:16
braviary.json,Success,16-09-2021 12:57:18
vullaby.json,Success,16-09-2021 12:57:19
mandibuzz.json,Success,16-09-2021 12:57:21
heatmor.json,Success,16-09-2021 12:57:23
durant.json,Success,16-09-2021 12:57:25
deino.json,Success,16-09-2021 12:57:27
zweilous.json,Success,16-09-2021 12:57:49
hydreigon.json,Success,16-09-2021 12:57:51
larvesta.json,Success,16-09-2021 12:57:53
volcarona.json,Success,16-09-2021 12:57:54
cobalion.json,Success,16-09-2021 12:57:55
terrakion.json,Success,16-09-2021 12:58:00
virizion.json,Success,16-09-2021 12:58:03
tornadus-incarnate.json,Success,16-09-2021 12:58:06
tornadus-therian.json,Success,16-09-2021 12:58:06
thundurus-incarnate.json,Success,16-09-2021 12:58:09
thundurus-therian.json,Success,16-09-2021 12:58:09
reshiram.json,Success,16-09-2021 12:58:11
zekrom.json,Success,16-09-2021 12:58:12
landorus-incarnate.json,Success,16-09-2021 12:58:16
landorus-therian.json,Success,16-09-2021 12:58:16
kyurem.json,Success,16-09-2021 12:58:19
kyurem-black.json,Success,16-09-2021 12:58:19
kyurem-white.json,Success,16-09-2021 12:58:19
keldeo-ordinary.json,Success,16-09-2021 12:58:23
keldeo-resolute.json,Success,16-09-2021 12:58:23
meloetta-aria.json,Success,16-09-2021 12:58:26
meloetta-pirouette.json,Success,16-09-2021 12:58:26
genesect.json,Success,16-09-2021 12:58:28
chespin.json,Success,16-09-2021 12:58:29
quilladin.json,Success,16-09-2021 12:58:29
chesnaught.json,Success,16-09-2021 12:58:30
fennekin.json,Success,16-09-2021 12:58:31
braixen.json,Success,16-09-2021 12:58:33
delphox.json,Success,16-09-2021 12:58:35
froakie.json,Success,16-09-2021 12:58:36
frogadier.json,Success,16-09-2021 12:58:37
greninja.json,Success,16-09-2021 12:58:39
greninja-ash.json,Success,16-09-2021 12:58:39
bunnelby.json,Success,16-09-2021 12:58:42
diggersby.json,Success,16-09-2021 12:58:43
fletchling.json,Success,16-09-2021 12:58:45
fletchinder.json,Success,16-09-2021 12:58:48
talonflame.json,Success,16-09-2021 12:58:50
scatterbug.json,Success,16-09-2021 12:58:51
spewpa.json,Success,16-09-2021 12:58:53
vivillon.json,Success,16-09-2021 12:58:54
litleo.json,Success,16-09-2021 12:58:56
pyroar.json,Success,16-09-2021 12:58:58
flabebe.json,Success,16-09-2021 12:58:59
floette.json,Success,16-09-2021 12:59:01
florges.json,Success,16-09-2021 12:59:03
skiddo.json,Success,16-09-2021 12:59:04
gogoat.json,Success,16-09-2021 12:59:06
pancham.json,Success,16-09-2021 12:59:07
pangoro.json,Success,16-09-2021 12:59:09
furfrou.json,Success,16-09-2021 12:59:10
espurr.json,Success,16-09-2021 12:59:12
meowstic-male.json,Success,16-09-2021 12:59:16
meowstic-female.json,Success,16-09-2021 12:59:16
honedge.json,Success,16-09-2021 12:59:17
doublade.json,Success,16-09-2021 12:59:19
aegislash-shield.json,Success,16-09-2021 12:59:22
aegislash-blade.json,Success,16-09-2021 12:59:22
spritzee.json,Success,16-09-2021 12:59:23
aromatisse.json,Success,16-09-2021 12:59:26
swirlix.json,Success,16-09-2021 12:59:28
slurpuff.json,Success,16-09-2021 12:59:30
inkay.json,Success,16-09-2021 12:59:31
malamar.json,Success,16-09-2021 12:59:32
binacle.json,Success,16-09-2021 12:59:35
barbaracle.json,Success,16-09-2021 12:59:37
skrelp.json,Success,16-09-2021 12:59:38
dragalge.json,Success,16-09-2021 12:59:39
clauncher.json,Success,16-09-2021 12:59:41
clawitzer.json,Success,16-09-2021 12:59:42
helioptile.json,Success,16-09-2021 12:59:45
heliolisk.json,Success,16-09-2021 12:59:47
tyrunt.json,Success,16-09-2021 12:59:48
tyrantrum.json,Success,16-09-2021 12:59:50
amaura.json,Success,16-09-2021 12:59:52
aurorus.json,Success,16-09-2021 12:59:53
sylveon.json,Success,16-09-2021 12:59:54
hawlucha.json,Success,16-09-2021 12:59:55
dedenne.json,Success,16-09-2021 12:59:56
carbink.json,Success,16-09-2021 12:59:58
goomy.json,Success,16-09-2021 13:00:00
sliggoo.json,Success,16-09-2021 13:00:02
goodra.json,Success,16-09-2021 13:00:04
klefki.json,Success,16-09-2021 13:00:05
phantump.json,Success,16-09-2021 13:00:08
trevenant.json,Success,16-09-2021 13:00:09
pumpkaboo.json,Success,16-09-2021 13:00:12
gourgeist.json,Success,16-09-2021 13:00:16
bergmite.json,Success,16-09-2021 13:00:17
avalugg.json,Success,16-09-2021 13:00:19
noibat.json,Success,16-09-2021 13:00:21
noivern.json,Success,16-09-2021 13:00:22
xerneas.json,Success,16-09-2021 13:00:24
yveltal.json,Success,16-09-2021 13:00:25
zygarde-50.json,Success,16-09-2021 13:00:30
zygarde-10.json,Success,16-09-2021 13:00:30
zygarde-complete.json,Success,16-09-2021 13:00:30
diancie.json,Success,16-09-2021 13:00:33
diancie-mega.json,Success,16-09-2021 13:00:33
hoopa-confined.json,Success,16-09-2021 13:00:37
hoopa-unbound.json,Success,16-09-2021 13:00:37
volcanion.json,Success,16-09-2021 13:00:38
rowlet.json,Success,16-09-2021 13:00:40
dartrix.json,Success,16-09-2021 13:00:42
decidueye.json,Success,16-09-2021 13:00:43
litten.json,Success,16-09-2021 13:00:46
torracat.json,Success,16-09-2021 13:00:47
incineroar.json,Success,16-09-2021 13:00:49
popplio.json,Success,16-09-2021 13:00:51
brionne.json,Success,16-09-2021 13:00:54
primarina.json,Success,16-09-2021 13:00:55
pikipek.json,Success,16-09-2021 13:00:57
trumbeak.json,Success,16-09-2021 13:01:00
toucannon.json,Success,16-09-2021 13:01:02
yungoos.json,Success,16-09-2021 13:01:03
gumshoos.json,Success,16-09-2021 13:01:04
grubbin.json,Success,16-09-2021 13:01:06
charjabug.json,Success,16-09-2021 13:01:09
vikavolt.json,Success,16-09-2021 13:01:11
crabrawler.json,Success,16-09-2021 13:01:16
crabominable.json,Success,16-09-2021 13:01:18
oricorio-baile.json,Success,16-09-2021 13:01:26
oricorio-pom-pom.json,Success,16-09-2021 13:01:26
oricorio-pau.json,Success,16-09-2021 13:01:26
oricorio-sensu.json,Success,16-09-2021 13:01:26
cutiefly.json,Success,16-09-2021 13:01:27
ribombee.json,Success,16-09-2021 13:01:29
rockruff.json,Success,16-09-2021 13:01:31
lycanroc-midday.json,Success,16-09-2021 13:01:36
lycanroc-midnight.json,Success,16-09-2021 13:01:36
lycanroc-dusk.json,Success,16-09-2021 13:01:36
wishiwashi-solo.json,Success,16-09-2021 13:01:38
wishiwashi-school.json,Success,16-09-2021 13:01:38
mareanie.json,Success,16-09-2021 13:01:40
toxapex.json,Success,16-09-2021 13:01:41
mudbray.json,Success,16-09-2021 13:01:43
mudsdale.json,Success,16-09-2021 13:01:44
dewpider.json,Success,16-09-2021 13:01:45
araquanid.json,Success,16-09-2021 13:01:46
fomantis.json,Success,16-09-2021 13:01:48
lurantis.json,Success,16-09-2021 13:01:49
morelull.json,Success,16-09-2021 13:01:50
shiinotic.json,Success,16-09-2021 13:01:52
salandit.json,Success,16-09-2021 13:02:00
salazzle.json,Success,16-09-2021 13:02:09
stufful.json,Success,16-09-2021 13:02:15
bewear.json,Success,16-09-2021 13:02:16
bounsweet.json,Success,16-09-2021 13:02:17
steenee.json,Success,16-09-2021 13:02:18
tsareena.json,Success,16-09-2021 13:02:20
comfey.json,Success,16-09-2021 13:02:21
oranguru.json,Success,16-09-2021 13:02:24
passimian.json,Success,16-09-2021 13:02:25
wimpod.json,Success,16-09-2021 13:02:28
golisopod.json,Success,16-09-2021 13:02:30
sandygast.json,Success,16-09-2021 13:02:34
palossand.json,Success,16-09-2021 13:02:35
pyukumuku.json,Success,16-09-2021 13:02:40
type-null.json,Success,16-09-2021 13:02:41
silvally.json,Success,16-09-2021 13:02:43
minior-meteor.json,Success,16-09-2021 13:02:47
minior-core.json,Success,16-09-2021 13:02:47
komala.json,Success,16-09-2021 13:02:49
turtonator.json,Success,16-09-2021 13:03:48
togedemaru.json,Success,16-09-2021 13:03:50
mimikyu.json,Success,16-09-2021 13:03:51
bruxish.json,Success,16-09-2021 13:03:53
drampa.json,Success,16-09-2021 13:03:55
dhelmise.json,Success,16-09-2021 13:04:04
jangmo-o.json,Success,16-09-2021 13:04:05
hakamo-o.json,Success,16-09-2021 13:04:06
kommo-o.json,Success,16-09-2021 13:04:08
tapu-koko.json,Success,16-09-2021 13:04:09
tapu-lele.json,Success,16-09-2021 13:04:12
tapu-bulu.json,Success,16-09-2021 13:04:14
tapu-fini.json,Success,16-09-2021 13:04:16
cosmog.json,Success,16-09-2021 13:04:17
cosmoem.json,Success,16-09-2021 13:04:19
solgaleo.json,Success,16-09-2021 13:04:19
lunala.json,Success,16-09-2021 13:04:22
nihilego.json,Success,16-09-2021 13:04:25
buzzwole.json,Success,16-09-2021 13:04:27
pheromosa.json,Success,16-09-2021 13:04:29
xurkitree.json,Success,16-09-2021 13:04:32
celesteela.json,Success,16-09-2021 13:04:34
kartana.json,Success,16-09-2021 13:04:36
guzzlord.json,Success,16-09-2021 13:04:40
necrozma.json,Success,16-09-2021 13:04:50
necrozma-dusk-mane.json,Success,16-09-2021 13:04:50
necrozma-dawn-wings.json,Success,16-09-2021 13:04:50
necrozma-ultra.json,Success,16-09-2021 13:04:50
magearna.json,Success,16-09-2021 13:04:52
marshadow.json,Success,16-09-2021 13:04:54
poipole.json,Success,16-09-2021 13:04:57
naganadel.json,Success,16-09-2021 13:04:59
stakataka.json,Success,16-09-2021 13:05:01
blacephalon.json,Success,16-09-2021 13:05:02
zeraora.json,Success,16-09-2021 13:05:04
meltan.json,Success,16-09-2021 13:05:05
melmetal.json,Success,16-09-2021 13:05:08
grookey.json,Success,16-09-2021 13:05:09
thwackey.json,Success,16-09-2021 13:05:10
rillaboom.json,Success,16-09-2021 13:05:12
scorbunny.json,Success,16-09-2021 13:05:14
raboot.json,Success,16-09-2021 13:05:15
cinderace.json,Success,16-09-2021 13:05:17
sobble.json,Success,16-09-2021 13:05:18
drizzile.json,Success,16-09-2021 13:05:21
inteleon.json,Success,16-09-2021 13:05:22
skwovet.json,Success,16-09-2021 13:05:24
greedent.json,Success,16-09-2021 13:05:25
rookidee.json,Success,16-09-2021 13:05:27
corvisquire.json,Success,16-09-2021 13:05:29
corviknight.json,Success,16-09-2021 13:05:31
blipbug.json,Success,16-09-2021 13:05:33
dottler.json,Success,16-09-2021 13:05:35
orbeetle.json,Success,16-09-2021 13:05:36
nickit.json,Success,16-09-2021 13:05:41
thievul.json,Success,16-09-2021 13:05:42
gossifleur.json,Success,16-09-2021 13:05:44
eldegoss.json,Success,16-09-2021 13:05:45
wooloo.json,Success,16-09-2021 13:05:46
dubwool.json,Success,16-09-2021 13:05:48
chewtle.json,Success,16-09-2021 13:05:49
drednaw.json,Success,16-09-2021 13:05:50
yamper.json,Success,16-09-2021 13:05:53
boltund.json,Success,16-09-2021 13:05:55
rolycoly.json,Success,16-09-2021 13:05:57
carkol.json,Success,16-09-2021 13:05:59
coalossal.json,Success,16-09-2021 13:06:02
